Name,id_Number,ExposureTime
Sean Lapointe,2.74482E+16,24
Tracy Miller,4.44302E+16,24
Andrea Glenn,5.91232E+16,24
Angela Gooding,1.86292E+16,24
Anna Pressley,3.18902E+16,24
Brett Losh,2.26502E+16,24
Darlene Brantley,6.58652E+16,24
Deirdre Poe,5.65852E+16,24
Florence Wilmot,5.98342E+16,24
Frederick Cooper,5.38332E+16,24
James Mosby,7.55772E+16,24
Joe Stella,1.96032E+16,24
Johanna Bartley,6.96502E+16,24
Justin Rios,8.64552E+16,24
Katherine Davis,2.71752E+16,24
Margaret Nozum,8.13342E+16,24
Marguerite Shoup,3.23562E+16,24
Maria Boucher,2.11242E+16,24
Marilyn Palmer,4.71592E+16,24
Michele Martin,5.71972E+16,24
Morris Derosier,3.78562E+16,24
Nestor Alvarez,7.58762E+16,24
Sandra Owens,1.03852E+16,24
Sandra Vanderpool,6.53882E+16,24
Santo Walkup,8.56572E+16,24
Shannon Moseley,5.60112E+16,24
Son Zendejas,3.18142E+16,24
Tresa Lewis,5.40782E+16,24
Victor Walburn,2.13622E+16,24
William Clark,2.74982E+16,24
Adriana Cook,4.25702E+16,24
Alberta Hellinger,5.62312E+16,24
Angelita Linkovich,1.09992E+16,24
Anthony Colby,4.02702E+16,24
Arthur Norton,1.06432E+16,24
Carol James,2.50302E+16,24
Cory Elliam,9.05992E+16,24
Cristina Deaton,7.84382E+16,24
Daniel Cooper,5.41952E+16,24
David Aliaga,9.39712E+16,24
Eva Money,2.10872E+16,24
Evan Brown,8.38602E+16,24
Everett Spurlock,3.21632E+16,24
Francesco Rusher,7.95662E+16,24
Guy Slater,9.15652E+16,24
Gwendolyn Ashe,5.34962E+16,24
Harold Parekh,7.36592E+16,24
Jason Campos,4.21152E+16,24
Jewel Broadus,3.94562E+16,24
John Brown,2.93202E+16,24
John Merrill,7.73702E+16,24
Johnnie Smith,5.71222E+16,24
Justin Johnson,9.25172E+16,24
Karla Russell,2.98542E+16,24
Kevin Lavin,1.48852E+16,24
Lawrence Boynton,3.72092E+16,24
Lester Foulkes,2.06262E+16,24
Margaret Breunig,7.54902E+16,24
Maria Pickard,4.90532E+16,24
Michael Allen,5.39042E+16,24
Morgan Phillips,8.36182E+16,24
Shelley Horton,3.87132E+16,24
Stanley Grieb,6.25942E+16,24
Steven Jones,5.46272E+16,24
Alicia Benitez,9.82912E+16,24
Alma Lorenzo,9.14962E+16,24
Aron Anderson,1.30442E+16,24
Carissa Abraham,9.64372E+16,24
Deborah Payton,9.77852E+16,24
Donald Coutts,2.45392E+16,24
Edward Hor,3.59232E+16,24
Emily Davis,8.92232E+16,24
Gerald Hoefert,6.56342E+16,24
James Ledbetter,2.31862E+16,24
James Rubio,6.00152E+16,24
Jeannette Doll,2.14702E+16,24
Jodi Levins,1.03932E+16,24
John Holcomb,7.77782E+16,24
June Pena,7.72982E+16,24
Karen Agrela,8.28122E+16,24
Leana Oneal,5.69272E+16,24
Maggie Colburn,7.09182E+16,24
Marvin Crandall,8.65342E+16,24
Michael Fellman,8.60832E+16,24
Natalie Elrod,9.98862E+16,24
Orlando Smith,4.25402E+16,24
Pam Hutto,3.66102E+16,24
Reginald Ross,8.68192E+16,24
Ruth Fitzgerald,9.41102E+16,24
Ryan Smith,9.56932E+16,24
Sean Moore,3.65432E+16,24
Stephanie Garcia,1.78922E+16,24
Bernice Lopez,8.29932E+16,24
Brandon Barber,9.62742E+16,24
Brenda Perryman,2.37392E+16,24
Ernie Weir,9.08032E+16,24
Gina Gay,6.38622E+16,24
Hazel Lemon,4.86812E+16,24
Herbert Harris,5.50642E+16,24
Jessica Armstrong,5.26982E+16,24
Keneth Harman,5.51642E+16,24
Kevin Copeland,9.19592E+16,24
Kimberly Pickering,8.63722E+16,24
Lee Bullock,2.82842E+16,24
Lola Garcia,9.45172E+16,24
Loren Gill,3.90832E+16,24
Melissa Perry,3.81472E+16,24
Nancy Tvedt,7.80312E+16,24
Richard Jelinek,6.99572E+16,24
Ronald Muldoon,3.51532E+16,24
Ruth Skipper,4.70752E+16,24
Seth Rogers,5.76492E+16,24
Shannon Roebuck,5.29422E+16,24
Tamika Kempf,2.93672E+16,24
Tina Ovit,5.79322E+16,24
Tyra Gneiser,1.27182E+16,24
Amber Stark,2.74262E+16,24
Brady Sailor,1.28672E+16,24
Carole Phillips,7.67962E+16,24
Dean Ochoa,2.65842E+16,24
Donald Gibbs,6.04892E+16,24
Evelyn Linares,9.41352E+16,24
Francis Boydston,8.91732E+16,24
Francis Brill,8.20012E+16,24
Gregory Slavin,6.01262E+16,24
Heath Gentsy,7.42882E+16,24
Helen Hofmann,3.94892E+16,24
Homer Alvarez,7.13402E+16,24
Ila Boyd,5.29362E+16,24
Isaac Vaught,7.47982E+16,24
James Gandy,8.21252E+16,24
Jay Harris,4.38502E+16,24
Jeff Curci,4.38642E+16,24
Johnny Miller,5.59812E+16,24
Joseph Massey,5.07092E+16,24
Katie Jones,5.44052E+16,24
Leon Baker,8.39432E+16,24
Lillian Fernandez,1.79922E+16,24
Lisa Sturman,5.52922E+16,24
Lorraine Prince,8.51152E+16,24
Nathaniel Sanford,5.91302E+16,24
Paul Bekins,9.54872E+16,24
Ralph Aldrich,1.38212E+16,24
Ralph Shin,9.92972E+16,24
Roberta Babb,9.25262E+16,24
Roy Gregorio,6.66992E+16,24
Shirley Donnelly,9.59562E+16,24
Tina Gibson,5.69112E+16,24
Virginia Clark,1.86932E+16,24
Willie Sisco,9.60502E+16,24
Alexander Tierney,8.83862E+16,23
Angella Badilla,9.48652E+16,23
Barbara Nixon,7.92672E+16,23
Becky Meek,3.70862E+16,23
Celina Estrella,1.57692E+16,23
Debra Foster,1.76092E+16,23
Donald Schaefer,8.88102E+16,23
Donita Usher,9.99602E+16,23
Donna Robinson,5.53332E+16,23
Duane Nelson,3.35522E+16,23
Elizabeth Munos,1.77152E+16,23
Francis Lucio,6.60402E+16,23
Gerald Currie,7.02102E+16,23
Henry Damelio,8.29102E+16,23
Holly Martinez,9.20002E+16,23
Jamar Tyrone,2.35242E+16,23
James Martinez,3.64672E+16,23
John Anderson,6.53722E+16,23
Julie Martinson,2.61302E+16,23
Loretta Velasquez,6.28132E+16,23
Marc Loguidice,9.13162E+16,23
Maura Eddy,4.98982E+16,23
Nancy Brown,7.38032E+16,23
Nicole Bautista,9.89672E+16,23
Patricia Allen,9.60292E+16,23
Reginald Gott,4.32612E+16,23
Scott Kiely,1.59602E+16,23
Timothy Walling,8.87922E+16,23
Tommy Williams,9.41522E+16,23
Alan Harrington,5.90402E+16,23
Alice Dubois,5.94202E+16,23
Amanda Rich,1.99642E+16,23
April Caldwell,9.70412E+16,23
Beatrice Parks,8.67762E+16,23
Brian Harris,2.70332E+16,23
Brian Hart,1.44412E+16,23
Carmen Wood,1.36782E+16,23
Charles Alford,4.16182E+16,23
Christopher Hernandez,4.04512E+16,23
Diane Dominquez,2.90642E+16,23
Edna Adkins,3.85912E+16,23
Evia Maia,3.69092E+16,23
James Finney,3.88062E+16,23
James Thrasher,3.13832E+16,23
Janis Stiles,6.52892E+16,23
Jean Childress,5.45462E+16,23
Jean Niday,8.19692E+16,23
Jesus Puccio,9.47882E+16,23
Julianne Doughty,2.16392E+16,23
Kelly Mann,1.27402E+16,23
Kenneth Montanye,7.40702E+16,23
Lauren Conners,2.74202E+16,23
Margie Bravo,5.62112E+16,23
Marguerite Hovey,1.56742E+16,23
Maria Barbieri,5.57092E+16,23
Martin Newby,6.32132E+16,23
Maxine Robinson,9.53852E+16,23
Nancy Holloway,1.67162E+16,23
Nathaniel Charles,2.84142E+16,23
Rafael Sanchez,3.96282E+16,23
Richard Naquin,9.51602E+16,23
Robert Lopez,3.01872E+16,23
Robert Reed,4.49912E+16,23
Stephanie Martinez,8.19542E+16,23
Susan Vega,5.40752E+16,23
Verda Garcia,3.48182E+16,23
William Raycraft,4.78902E+16,23
Willis Uccio,9.12482E+16,23
Amanda Floyd,3.98162E+16,23
Andrea Moses,6.23592E+16,23
Annie Campbell,2.79982E+16,23
Anthony Moses,5.07532E+16,23
Bebe Moore,1.85932E+16,23
Benjamin Calais,9.40772E+16,23
Casey Seiber,7.72202E+16,23
Christopher Boom,2.73912E+16,23
Connie Palafox,7.69432E+16,23
Connie Sharpe,2.61142E+16,23
Curtis Hansen,6.71012E+16,23
Darren Smith,3.83272E+16,23
Delores Szmidt,7.67042E+16,23
Dorothy Strain,8.21052E+16,23
Edward Miller,1.84142E+16,23
Ernest Hirko,7.41582E+16,23
Eula Swanson,5.39302E+16,23
Flossie Cook,4.47182E+16,23
Gene Bowens,6.38002E+16,23
Ileana Parikh,3.34562E+16,23
Irene Higdon,1.70602E+16,23
James Rountree,5.89972E+16,23
Janice Kirkland,3.81772E+16,23
Jason Leising,3.33272E+16,23
Jeffrey Hayes,4.15002E+16,23
Jennifer Koch,7.40282E+16,23
Jody Cox,5.69592E+16,23
Josephine Essary,6.36422E+16,23
Kim Puccio,9.95882E+16,23
Laura Rodriguez,1.86732E+16,23
Linda Brown,9.81292E+16,23
Lois Shetler,6.45512E+16,23
Lorenzo Bailey,9.18212E+16,23
Mario Cuadros,2.06412E+16,23
Maureen Rogers,8.36172E+16,23
Melanie Curry,7.01312E+16,23
Michael Daudelin,9.95962E+16,23
Michael Gattison,9.55782E+16,23
Michelle Auger,8.90382E+16,23
Ramiro Garcia,8.46102E+16,23
Richard Nelson,5.00182E+16,23
Rita Pace,9.97942E+16,23
Robert Nelsen,6.64362E+16,23
Ronald Sublett,9.21022E+16,23
Scott Fair,9.21752E+16,23
Sherrill Carroll,5.72952E+16,23
Susan Garrett,6.00772E+16,23
Terry Keith,6.15812E+16,23
Thomas Graham,3.45792E+16,23
Thomas Lepore,1.35412E+16,23
Tia Mullins,4.81532E+16,23
Virgie Schertz,1.07022E+16,23
William Gebauer,9.30062E+16,23
Alfred Davis,7.86792E+16,23
Annette Munoz,2.78352E+16,23
Arthur Huett,7.90712E+16,23
Barbara Hull,3.83362E+16,23
Billie Kim,9.72362E+16,23
Chester Mehling,2.66352E+16,23
Christopher Salls,1.87992E+16,23
Daniel Otoole,4.09672E+16,23
Dennis Johnson,1.82132E+16,23
Dorothy Hart,9.50432E+16,23
Jay Lemmon,8.34372E+16,23
Jeffrey Accardo,6.82142E+16,23
Joanna Harding,6.87872E+16,23
John Craven,2.27102E+16,23
John Jones,5.26152E+16,23
Jonathon Hanselman,6.18242E+16,23
Luther Rodriguez,3.37642E+16,23
Mack Williams,5.72832E+16,23
Mamie Friend,6.39632E+16,23
Margaret Clark,6.39912E+16,23
Mary Chu,9.03862E+16,23
Mary Lytle,4.33112E+16,23
Michael Martinez,1.75042E+16,23
Ralph Heming,3.70792E+16,23
Ryan Parrish,2.50052E+16,23
Sean Brandwein,6.51702E+16,23
Shannon Allard,4.14682E+16,23
Shannon Keith,1.48482E+16,23
Sherry Sanchez,7.31462E+16,23
Steven Misnick,5.29202E+16,23
Susan Culverhouse,2.94532E+16,23
Tammi Quintanar,5.30392E+16,23
Thomas Frost,5.03442E+16,23
Valerie Hansen,5.99912E+16,23
Warren Jackson,8.43692E+16,23
Zonia Williams,6.89282E+16,23
Alberto Ertz,5.62762E+16,23
Alex Mecham,8.01682E+16,23
Anthony Arsenault,9.62242E+16,23
Antonio Javaux,1.73662E+16,23
Bernice Johnson,1.83152E+16,23
Brenda Guevara,8.14262E+16,23
Calvin Butler,4.47292E+16,23
Carlton Lewis,9.64892E+16,23
Catherine Freeman,9.81522E+16,23
Debra Shelpman,9.48582E+16,23
Dixie Phillips,6.66482E+16,23
Erica Leonard,3.91862E+16,23
Hazel Tuttle,3.59052E+16,23
James Rivers,4.23212E+16,23
Leann Cook,3.27832E+16,23
Lilia Plummer,4.89482E+16,23
Margaret Mervis,6.68252E+16,23
May Dinkins,7.56452E+16,23
Mildred Miller,5.20732E+16,23
Nicholas Hvizdos,8.44162E+16,23
Pamila Hennessy,6.05872E+16,23
Philip Tice,4.44832E+16,23
Russell Carlson,1.64532E+16,23
Sandra Tague,2.96412E+16,23
Thomas Walker,5.18442E+16,23
Travis Grewe,3.70202E+16,23
Troy Fitzgerald,7.29932E+16,23
Wayne Dunn,6.29632E+16,23
William Ford,1.66212E+16,23
Andrea Calle,1.40812E+16,23
Ann Gonzalez,2.92442E+16,23
Anthony Kidder,7.60572E+16,23
Antonia Smith,6.25892E+16,23
Audrey Sanders,3.64942E+16,23
Barbara Fravel,7.51772E+16,23
Bobby Mangino,6.77112E+16,23
Brandon James,8.41722E+16,23
Casey Helton,9.49012E+16,23
Charles Kinroth,2.87402E+16,23
Charles Kopp,4.17272E+16,23
Christopher Martinez,3.28322E+16,23
Corina Shaffer,8.95282E+16,23
Dale Robinson,8.27332E+16,23
David Durham,8.71002E+16,23
Deborah Thomas,2.21922E+16,23
Don Floyd,6.56642E+16,23
Dorothy Schlegel,3.89252E+16,23
Duane Cota,2.48842E+16,23
Elizabeth Brooks,7.42692E+16,23
Erin Avers,6.93142E+16,23
Faye Watkins,3.50442E+16,23
Frank Mcmanus,2.71702E+16,23
Gary Graves,7.89982E+16,23
Gregory Roberts,3.45502E+16,23
Harold Green,9.45872E+16,23
Isidro Eversmeyer,2.79992E+16,23
James Parker,4.67492E+16,23
Jason Emmons,4.30322E+16,23
Jeffery Catron,2.28472E+16,23
John Sawyer,1.47652E+16,23
Joseph Fugate,5.93602E+16,23
Joseph Morrison,4.82522E+16,23
Josephine Macpherson,7.85502E+16,23
Joshua Hayes,2.94492E+16,23
Joshua Kendall,7.67112E+16,23
Kathleen Brown,5.13972E+16,23
Kelly Criddle,8.13112E+16,23
Liliana Paquette,6.12102E+16,23
Lillian Trejo,4.60362E+16,23
Lorri Baldrige,3.42582E+16,23
Mildred Smith,6.31982E+16,23
Nickole Mitchell,6.07422E+16,23
Patty Fink,2.63312E+16,23
Paula Butcher,6.62032E+16,23
Reyna Belanger,7.43062E+16,23
Ricardo Vasko,4.55342E+16,23
Robert Evans,2.49002E+16,23
Robert Lamp,2.03482E+16,23
Robert Ray,7.20462E+16,23
Robin Rowland,5.82642E+16,23
Salvador Guerra,5.65642E+16,23
Sasha Stowe,3.77442E+16,23
Shelly Broege,6.56032E+16,23
Stephen Owens,5.00382E+16,23
Tina Cruice,8.72402E+16,23
Tony Mavins,2.54392E+16,23
William Hoffpavir,6.48772E+16,23
Brent Spiers,5.76912E+16,22
Christopher Horne,6.94212E+16,22
Cynthia Carrasco,8.67232E+16,22
Cynthia Roper,6.40662E+16,22
Donna Hilt,9.80352E+16,22
Donna Lane,6.21842E+16,22
Dorothy Chenault,8.55822E+16,22
Erica Stacy,3.94912E+16,22
Flossie Prins,6.47962E+16,22
Jacquline Welton,3.23292E+16,22
Jonathan Blair,7.68932E+16,22
Judith Habicht,6.36782E+16,22
Judy Williams,3.98002E+16,22
Karen Mcphail,9.45572E+16,22
Linda Hedgepeth,9.80222E+16,22
Linda Morrow,9.06972E+16,22
Matthew Holloway,5.40372E+16,22
Michelle Howland,2.73772E+16,22
Nancy Freidman,6.16612E+16,22
Pamela Carroll,9.50112E+16,22
Patrick Grissinger,6.40412E+16,22
Sandra Mitchell,5.90682E+16,22
Terry Rush,1.57232E+16,22
William Jenkins,8.75842E+16,22
Brenda Hernandez,4.90282E+16,22
Cecil Carothers,1.49372E+16,22
Charles Larson,2.10982E+16,22
Charles Tran,8.34952E+16,22
Chris Hatcher,5.95382E+16,22
Chuck Digiovanni,3.94592E+16,22
Daniel Pellerin,3.96662E+16,22
Esther Mahurin,9.55672E+16,22
Florencia Strahl,2.54552E+16,22
Floyd Davis,7.97482E+16,22
Gail Robinson,4.51382E+16,22
Georgia Piles,5.00162E+16,22
Gloria Brown,5.71022E+16,22
Holly Mcgee,4.11252E+16,22
Israel Hammond,9.13632E+16,22
James Everly,7.34952E+16,22
James Hansen,2.66482E+16,22
Jeff Hargrove,9.40142E+16,22
Jeffery Dalton,1.72812E+16,22
Jessie Lawrence,4.02532E+16,22
Joan Wilson,1.50632E+16,22
Julie Yeiser,7.78082E+16,22
Matthew Halsted,8.91082E+16,22
Michael Huddleston,2.28892E+16,22
Miles Chan,8.05812E+16,22
Miranda Mccauley,4.31572E+16,22
Nancy James,6.92822E+16,22
Randall Jankowski,4.06672E+16,22
Rhonda Sanchez,4.32212E+16,22
Richard Heil,1.77502E+16,22
Richard Perkins,1.25812E+16,22
Robert Eldredge,7.34582E+16,22
Ronald Richardson,6.96582E+16,22
Rose Welsh,3.38072E+16,22
Samuel Allen,4.35072E+16,22
Shirley Macpherson,1.50342E+16,22
Shirley Wyss,6.49092E+16,22
Stephanie Salazar,4.59412E+16,22
Steve Hiller,8.86352E+16,22
William Moberly,1.51382E+16,22
Willy Mccoy,9.19792E+16,22
Yolanda Ceron,1.78262E+16,22
Anthony Merritt,5.93102E+16,22
April Ault,6.65792E+16,22
Christine Jimenez,3.41502E+16,22
Darlene Reinke,3.92502E+16,22
Darrel Fernandez,7.44062E+16,22
David Doherty,1.19962E+16,22
Doyle Shields,3.85032E+16,22
Edward Wilson,3.22912E+16,22
Elizabeth Lanno,8.02562E+16,22
Ellen Dorr,6.10702E+16,22
Elton Paugh,1.41952E+16,22
Ervin Holton,4.98992E+16,22
Gary Hill,8.35112E+16,22
Gloria Newman,2.54572E+16,22
Guadalupe Stowers,5.26812E+16,22
Haydee Bundick,4.19112E+16,22
Helen Heyward,7.80842E+16,22
Irene Lile,7.13792E+16,22
Jack Policare,8.19892E+16,22
James Davis,9.11062E+16,22
Jeremy Wright,3.54172E+16,22
Jessica Drew,6.11872E+16,22
Jo Johnson,5.04862E+16,22
Jose Tucker,8.65282E+16,22
Joseph Simms,8.83282E+16,22
Kevin Johnson,1.16852E+16,22
Kirby Olive,6.48252E+16,22
Leonard Mckee,9.28742E+16,22
Leslie Morrison,9.13602E+16,22
Linda Shannon,8.43802E+16,22
Milford Woodson,3.07472E+16,22
Nicholas Minder,3.99552E+16,22
Norma Bond,9.24532E+16,22
Osvaldo Maranto,3.24652E+16,22
Pam Solomon,5.52982E+16,22
Peter Clements,2.22012E+16,22
Robert Farrell,2.25892E+16,22
Rose Starnes,1.94572E+16,22
Staci Larsen,5.44602E+16,22
Thomas Baum,8.68662E+16,22
William North,1.22452E+16,22
Alphonse Sturges,9.37962E+16,22
Antonia Doyle,1.54762E+16,22
Brandy Decker,5.83722E+16,22
Charles Rego,3.56052E+16,22
Christine Newman,1.76112E+16,22
Dean Gerken,4.01282E+16,22
Edward Johnson,9.83092E+16,22
Gary Reese,5.33312E+16,22
George Folks,4.12712E+16,22
George Summers,2.46792E+16,22
Glen Sanchez,7.10602E+16,22
Helen Reeves,9.25412E+16,22
Jason Joy,4.20272E+16,22
Joseph Roach,1.26412E+16,22
Katie Pharris,1.29752E+16,22
Leslie Deisher,9.44542E+16,22
Lisa Harris,8.73692E+16,22
Marianne Parker,3.39382E+16,22
Martha Williamson,6.66412E+16,22
Mary Gonzales,2.88462E+16,22
Matthew Jensen,5.26272E+16,22
Maureen Porter,9.50532E+16,22
Rhonda Powell,5.42262E+16,22
Richard Staples,1.45192E+16,22
Shawn Holmes,9.91782E+16,22
Tammy Truett,4.11532E+16,22
Teresa Lawler,7.58822E+16,22
William Burns,7.71702E+16,22
Brett Tes,9.00292E+16,22
Charles Liedke,3.26472E+16,22
Christian Bolden,1.86652E+16,22
Christopher Good,7.81352E+16,22
Corinne Romig,7.86482E+16,22
Cynthia Mendez,3.20802E+16,22
David Wiest,4.27612E+16,22
Debora Wall,7.85802E+16,22
Deloris Terry,1.86392E+16,22
Denise Chandler,8.81982E+16,22
Donna Doody,2.28652E+16,22
Fred Seaton,5.18632E+16,22
Heather Mccalley,4.88442E+16,22
Irene Burkhead,9.75722E+16,22
James Humphreys,1.61352E+16,22
Jeffrey Rivera,9.35392E+16,22
Jimmy Stindt,8.75552E+16,22
Jo Rustrian,8.81342E+16,22
Joseph Bass,9.84452E+16,22
Kevin Anderson,7.50482E+16,22
Louise Driggs,9.67562E+16,22
Marian Flom,7.91372E+16,22
Marion Shiring,9.36502E+16,22
Martha Massey,5.31352E+16,22
Pamela Darling,3.14652E+16,22
Renaldo Lebo,5.93232E+16,22
Romeo Price,6.78692E+16,22
Rose Jordan,9.54702E+16,22
Ruby Cousins,3.18962E+16,22
Russ Siddoway,5.94462E+16,22
Scott Halligan,3.33542E+16,22
Sharon Hayes,9.02592E+16,22
Susan Nix,7.93032E+16,22
Tim Fike,3.75772E+16,22
Todd Kulcona,5.76932E+16,22
Allen Belk,3.43022E+16,22
Amy Jones,3.92732E+16,22
Angel Jones,8.89932E+16,22
Barbara Remaley,8.87822E+16,22
Brian Laporte,7.55522E+16,22
Carl Terracina,5.15982E+16,22
Courtney Fanno,6.21942E+16,22
David Caldwell,9.18712E+16,22
Debra Contreras,3.14772E+16,22
Dolores Ryder,3.32632E+16,22
Edith Dougherty,4.38142E+16,22
George Powell,1.16462E+16,22
Helen Fechtner,9.21812E+16,22
James Jewell,2.68052E+16,22
James Weldon,2.83502E+16,22
Jeffrey Thach,9.78362E+16,22
Jeremy Wilder,4.05982E+16,22
John Bedeau,9.11302E+16,22
John Williams,1.00532E+16,22
Johnnie Cryer,5.79422E+16,22
Johnnie Morris,6.78592E+16,22
Joseph Brund,9.60072E+16,22
Lana Eger,1.75112E+16,22
Larry Herring,2.35852E+16,22
Lewis Branham,9.52652E+16,22
Lupe Frampton,1.44042E+16,22
Marvin Murphy,9.00842E+16,22
Mary Perkins,8.23152E+16,22
Mathew Long,4.16082E+16,22
Michele Tourville,3.35732E+16,22
Patrica Brooks,8.79762E+16,22
Richard Long,3.55742E+16,22
Rita Jones,2.18432E+16,22
Robert Wilkins,1.75552E+16,22
Ron Turner,1.45832E+16,22
Stella Monroe,1.47452E+16,22
Teresa Doan,5.53982E+16,22
Tina Patterson,7.74082E+16,22
Tricia Long,1.48082E+16,22
Angie Arnold,6.80652E+16,21
Calvin Renfro,4.08292E+16,21
Clarence Rhine,2.65422E+16,21
Dean Hornback,8.20882E+16,21
Dean Starks,3.68912E+16,21
Elise Chambers,2.35902E+16,21
Frances Stanley,5.33632E+16,21
Gary Deldonno,1.88822E+16,21
Gertrude Gaylor,8.86662E+16,21
Gilberto Burke,5.43342E+16,21
Jaime Ware,5.33082E+16,21
Janet Sanders,6.90862E+16,21
Janet Wright,2.60852E+16,21
Jason Debem,5.10452E+16,21
John Bolton,5.38572E+16,21
Julio Fraser,2.26962E+16,21
Justina Greene,8.24602E+16,21
Letha Schmelzer,1.36462E+16,21
Matthew Wilkinson,7.52912E+16,21
Nathan Hutchinson,3.01692E+16,21
Penelope Williams,2.59432E+16,21
Renate Tatum,6.36492E+16,21
Wilbert Pinson,4.42202E+16,21
Alexander Martinez,9.14252E+16,21
Alice Lapuerta,9.14202E+16,21
Anthony Daughters,4.80022E+16,21
Bonnie Schier,4.86862E+16,21
Bonnie Talley,5.37822E+16,21
Carmen Finley,7.62192E+16,21
Chad Ferrell,4.22832E+16,21
Charles Miller,1.74612E+16,21
Deborah Fletcher,6.70442E+16,21
Douglas Cross,2.71502E+16,21
Dustin Razo,7.64852E+16,21
Edward Oley,2.93222E+16,21
Eileen Patrick,7.79572E+16,21
Emilio French,1.30232E+16,21
Ernesto Hutchison,7.52502E+16,21
Fred Macleod,9.42692E+16,21
George Tate,1.77562E+16,21
Gregory Young,8.43652E+16,21
Jeffrey Alicea,4.81302E+16,21
Jose Byrd,4.79992E+16,21
Julio Halloway,4.66062E+16,21
Julius Teller,3.56482E+16,21
Leonard Slick,4.73322E+16,21
Mary Washington,3.19102E+16,21
Michelle Velasquez,7.89222E+16,21
Nettie Houseal,8.06702E+16,21
Nicholas Parish,4.47342E+16,21
Patsy Reynoso,1.94382E+16,21
Pauline Hinds,8.62592E+16,21
Raymond Frost,6.15372E+16,21
Rhonda Brooks,5.40122E+16,21
Richard Grant,6.78232E+16,21
Roman Knight,6.87542E+16,21
Ronald Spector,7.21102E+16,21
Shirley White,6.64752E+16,21
Sidney Bott,8.25832E+16,21
Tisha Crump,4.17472E+16,21
Virginia Nguyen,7.25402E+16,21
Vivian Munnerlyn,1.18942E+16,21
Anthony Page,9.51072E+16,21
Brandon Gonzales,3.22312E+16,21
Cassandra Lopez,8.89982E+16,21
Christopher Palmer,3.68472E+16,21
Daniel Hamill,4.21452E+16,21
David Smoot,9.85912E+16,21
Gary Carr,2.23582E+16,21
Glenn Hall,8.76512E+16,21
Hubert Paquette,1.58532E+16,21
John Hymes,7.34292E+16,21
Karen Kavanaugh,4.70602E+16,21
Karen Lambrecht,2.94812E+16,21
Kirsten Street,6.82352E+16,21
Larry Lyles,6.56612E+16,21
Leslie Sparr,7.16572E+16,21
Nathan Ladd,6.71152E+16,21
Nona Curtis,5.95732E+16,21
Ola Kirkpatrick,6.36252E+16,21
Patrick Holmes,7.95672E+16,21
Roger Paddio,1.18152E+16,21
Rosa Hare,8.44802E+16,21
Scott Hill,3.29792E+16,21
Sharon Brooks,6.41692E+16,21
Sharon Wilson,6.03662E+16,21
Sheri Arnold,2.84622E+16,21
Suk Hogg,3.80092E+16,21
Tanika Burlin,6.96992E+16,21
Thomas Thornsberry,7.48962E+16,21
Traci Sanchez,8.98152E+16,21
Werner Lear,7.92782E+16,21
Aaron Bateman,5.52942E+16,21
Alex Locke,6.16942E+16,21
Audra Greener,1.97212E+16,21
Barbara Miller,2.59642E+16,21
Bernice Darby,5.13332E+16,21
Brian Lewis,8.19272E+16,21
Doris Montgomery,8.30932E+16,21
Emma Mitchell,5.94682E+16,21
Evelyn Greenfield,7.74462E+16,21
Frederick Lattimore,8.09352E+16,21
Gary Greenway,4.21882E+16,21
Hector Holloway,8.79472E+16,21
Jami Grady,5.70542E+16,21
Jeremy Liddell,2.63312E+16,21
Kieth Kempf,6.99862E+16,21
Linda Ellis,8.09692E+16,21
Linda Potter,5.91472E+16,21
Marion Terrell,3.94022E+16,21
Michael Smith,5.05132E+16,21
Myrtle Orr,9.03612E+16,21
Nancy Thomas,2.61992E+16,21
Nicholas Overstreet,2.25972E+16,21
Norman Johnson,6.87142E+16,21
Paul Luna,7.44692E+16,21
Porter Nieves,6.35942E+16,21
Rebecca Roden,2.68672E+16,21
Renee Rodriquez,1.20562E+16,21
Reuben Watts,2.25202E+16,21
Robby Thomes,9.00672E+16,21
Ruben Godinez,5.39012E+16,21
Sara Johnson,6.64382E+16,21
Stanley Peterson,5.23552E+16,21
Susan Perry,4.96922E+16,21
Theresa Stadler,5.54542E+16,21
Tim Ward,6.36722E+16,21
William Cooper,2.98392E+16,21
Abby Munoz,8.66162E+16,21
Adriana Schaffner,5.75542E+16,21
Agnes Adams,1.28462E+16,21
Alissa Deshong,5.08862E+16,21
Andrew Voeltner,7.13302E+16,21
Angela Williams,7.21582E+16,21
Ann Brown,4.17862E+16,21
Carolyn Duncan,2.78032E+16,21
